GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,TRBL_BGA,BLCK_GRPA,C_CITYA,TRUSTA,RES_ONLYA,AIANHHA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GMY001
"G5101170","2000","3","5","Virginia","51","Mecklenburg","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mecklenburg County",31380
"G5101190","2000","3","5","Virginia","51","Middlesex","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Middlesex County",36875
"G5101210","2000","3","5","Virginia","51","Montgomery","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Montgomery County",32330
"G5101250","2000","3","5","Virginia","51","Nelson","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nelson County",36769
"G5101270","2000","3","5","Virginia","51","New Kent","127",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"New Kent County",53595
"G5101310","2000","3","5","Virginia","51","Northampton","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Northampton County",28276
"G5101330","2000","3","5","Virginia","51","Northumberland","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Northumberland County",38129
"G5101350","2000","3","5","Virginia","51","Nottoway","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nottoway County",30866
"G5101370","2000","3","5","Virginia","51","Orange","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Orange County",42889
"G5101390","2000","3","5","Virginia","51","Page","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Page County",33359
"G5101410","2000","3","5","Virginia","51","Patrick","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Patrick County",28705
"G5101430","2000","3","5","Virginia","51","Pittsylvania","143",,,,,,,,,,,,,"1950","9999","9999",,,,,,,,"Pittsylvania County",35153
"G5101450","2000","3","5","Virginia","51","Powhatan","145",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"Powhatan County",53992
"G5101470","2000","3","5","Virginia","51","Prince Edward","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prince Edward County",31301
"G5101490","2000","3","5","Virginia","51","Prince George","149",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"Prince George County",49877
"G5101530","2000","3","5","Virginia","51","Prince William","153",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Prince William County",65960
"G5101550","2000","3","5","Virginia","51","Pulaski","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pulaski County",33873
"G5101570","2000","3","5","Virginia","51","Rappahannock","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rappahannock County",45943
"G5101590","2000","3","5","Virginia","51","Richmond","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richmond County",33026
"G5101610","2000","3","5","Virginia","51","Roanoke","161",,,,,,,,,,,,,"6800","9999","9999",,,,,,,,"Roanoke County",47689
"G5101630","2000","3","5","Virginia","51","Rockbridge","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rockbridge County",36035
"G5101650","2000","3","5","Virginia","51","Rockingham","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rockingham County",40748
"G5101670","2000","3","5","Virginia","51","Russell","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Russell County",26834
"G5101690","2000","3","5","Virginia","51","Scott","169",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Scott County",27339
"G5101710","2000","3","5","Virginia","51","Shenandoah","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shenandoah County",39173
"G5101730","2000","3","5","Virginia","51","Smyth","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Smyth County",30083
"G5101750","2000","3","5","Virginia","51","Southampton","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Southampton County",33995
"G5101770","2000","3","5","Virginia","51","Spotsylvania","177",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Spotsylvania County",57525
"G5101790","2000","3","5","Virginia","51","Stafford","179",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Stafford County",66809
"G5101810","2000","3","5","Virginia","51","Surry","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Surry County",37558
"G5101830","2000","3","5","Virginia","51","Sussex","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sussex County",31007
"G5101850","2000","3","5","Virginia","51","Tazewell","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tazewell County",27304
"G5101870","2000","3","5","Virginia","51","Warren","187",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Warren County",42422
"G5101910","2000","3","5","Virginia","51","Washington","191",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Washington County",32742
"G5101930","2000","3","5","Virginia","51","Westmoreland","193",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Westmoreland County",35797
"G5101950","2000","3","5","Virginia","51","Wise","195",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wise County",26149
"G5101970","2000","3","5","Virginia","51","Wythe","197",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wythe County",32235
"G5101990","2000","3","5","Virginia","51","York","199",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"York County",57956
"G5105100","2000","3","5","Virginia","51","Alexandria City","510",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Alexandria city",56054
"G5105150","2000","3","5","Virginia","51","Bedford City","515",,,,,,,,,,,,,"4640","9999","9999",,,,,,,,"Bedford city",28792
"G5105200","2000","3","5","Virginia","51","Bristol City","520",,,,,,,,,,,,,"3660","9999","9999",,,,,,,,"Bristol city",27389
"G5105300","2000","3","5","Virginia","51","Buena Vista City","530",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buena Vista city",32410
"G5105400","2000","3","5","Virginia","51","Charlottesville City","540",,,,,,,,,,,,,"1540","9999","9999",,,,,,,,"Charlottesville city",31007
"G5105500","2000","3","5","Virginia","51","Chesapeake City","550",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Chesapeake city",50743
"G5105600","2000","3","5","Virginia","51","Clifton Forge City","560",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clifton Forge city",26090
"G5105700","2000","3","5","Virginia","51","Colonial Heights City","570",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"Colonial Heights city",43224
"G5105800","2000","3","5","Virginia","51","Covington City","580",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Covington city",30325
"G5105900","2000","3","5","Virginia","51","Danville City","590",,,,,,,,,,,,,"1950","9999","9999",,,,,,,,"Danville city",26900
"G5105950","2000","3","5","Virginia","51","Emporia City","595",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Emporia city",30333
"G5106000","2000","3","5","Virginia","51","Fairfax City","600",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Fairfax city",67642
"G5106100","2000","3","5","Virginia","51","Falls Church City","610",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Falls Church city",74924
"G5106200","2000","3","5","Virginia","51","Franklin City","620",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin city",31687
"G5106300","2000","3","5","Virginia","51","Fredericksburg City","630",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Fredericksburg city",34585
"G5106400","2000","3","5","Virginia","51","Galax City","640",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Galax city",28236
"G5106500","2000","3","5","Virginia","51","Hampton City","650",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Hampton city",39532
"G5106600","2000","3","5","Virginia","51","Harrisonburg City","660",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harrisonburg city",29949
"G5106700","2000","3","5","Virginia","51","Hopewell City","670",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"Hopewell city",33196
"G5106780","2000","3","5","Virginia","51","Lexington City","678",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lexington city",28982
"G5106800","2000","3","5","Virginia","51","Lynchburg City","680",,,,,,,,,,,,,"4640","9999","9999",,,,,,,,"Lynchburg city",32234
"G5106830","2000","3","5","Virginia","51","Manassas City","683",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Manassas city",60409
"G5106850","2000","3","5","Virginia","51","Manassas Park City","685",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Manassas Park city",60794
"G5106900","2000","3","5","Virginia","51","Martinsville City","690",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Martinsville city",27441
"G5107000","2000","3","5","Virginia","51","Newport News City","700",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Newport News city",36597
"G5107100","2000","3","5","Virginia","51","Norfolk City","710",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Norfolk city",31815
"G5107200","2000","3","5","Virginia","51","Norton City","720",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Norton city",22788
"G5107300","2000","3","5","Virginia","51","Petersburg City","730",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"Petersburg city",28851
"G5107350","2000","3","5","Virginia","51","Poquoson City","735",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Poquoson city",60920
"G5107400","2000","3","5","Virginia","51","Portsmouth City","740",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Portsmouth city",33742
"G5107500","2000","3","5","Virginia","51","Radford City","750",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Radford city",24654
"G5107600","2000","3","5","Virginia","51","Richmond City","760",,,,,,,,,,,,,"6760","9999","9999",,,,,,,,"Richmond city",31121
"G5107700","2000","3","5","Virginia","51","Roanoke City","770",,,,,,,,,,,,,"6800","9999","9999",,,,,,,,"Roanoke city",30719
"G5107750","2000","3","5","Virginia","51","Salem City","775",,,,,,,,,,,,,"6800","9999","9999",,,,,,,,"Salem city",38997
"G5107900","2000","3","5","Virginia","51","Staunton City","790",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Staunton city",32941
"G5108000","2000","3","5","Virginia","51","Suffolk City","800",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Suffolk city",41115
"G5108100","2000","3","5","Virginia","51","Virginia Beach City","810",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Virginia Beach city",48705
"G5108200","2000","3","5","Virginia","51","Waynesboro City","820",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Waynesboro city",32686
"G5108300","2000","3","5","Virginia","51","Williamsburg City","830",,,,,,,,,,,,,"5720","9999","9999",,,,,,,,"Williamsburg city",37093
"G5108400","2000","3","5","Virginia","51","Winchester City","840",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Winchester city",34335
"G5300010","2000","4","9","Washington","53","Adams","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Adams County",33888
"G5300030","2000","4","9","Washington","53","Asotin","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Asotin County",33524
"G5300050","2000","4","9","Washington","53","Benton","005",,,,,,,,,,,,,"6740","9999","9999",,,,,,,,"Benton County",47044
"G5300070","2000","4","9","Washington","53","Chelan","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chelan County",37316
"G5300090","2000","4","9","Washington","53","Clallam","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clallam County",36449
"G5300110","2000","4","9","Washington","53","Clark","011",,,,,,,,,,,,,"6442","6440","9999",,,,,,,,"Clark County",48376
"G5300130","2000","4","9","Washington","53","Columbia","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Columbia County",33500
"G5300150","2000","4","9","Washington","53","Cowlitz","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cowlitz County",39797
"G5300170","2000","4","9","Washington","53","Douglas","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",38464
"G5300190","2000","4","9","Washington","53","Ferry","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ferry County",30388
"G5300210","2000","4","9","Washington","53","Franklin","021",,,,,,,,,,,,,"6740","9999","9999",,,,,,,,"Franklin County",38991
"G5300230","2000","4","9","Washington","53","Garfield","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",33398
"G5300250","2000","4","9","Washington","53","Grant","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",35276
"G5300270","2000","4","9","Washington","53","Grays Harbor","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grays Harbor County",34160
"G5300290","2000","4","9","Washington","53","Island","029",,,,,,,,,,,,,"7602","7600","9999",,,,,,,,"Island County",45513
"G5300310","2000","4","9","Washington","53","Jefferson","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",37869
"G5300330","2000","4","9","Washington","53","King","033",,,,,,,,,,,,,"7602","7600","9999",,,,,,,,"King County",53157
"G5300350","2000","4","9","Washington","53","Kitsap","035",,,,,,,,,,,,,"7602","1150","9999",,,,,,,,"Kitsap County",46840
"G5300370","2000","4","9","Washington","53","Kittitas","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kittitas County",32546
"G5300390","2000","4","9","Washington","53","Klickitat","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Klickitat County",34267
"G5300410","2000","4","9","Washington","53","Lewis","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis County",35511
"G5300430","2000","4","9","Washington","53","Lincoln","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",35255
"G5300450","2000","4","9","Washington","53","Mason","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mason County",39586
"G5300470","2000","4","9","Washington","53","Okanogan","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Okanogan County",29726
"G5300490","2000","4","9","Washington","53","Pacific","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pacific County",31209
"G5300510","2000","4","9","Washington","53","Pend Oreille","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pend Oreille County",31677
"G5300530","2000","4","9","Washington","53","Pierce","053",,,,,,,,,,,,,"7602","8200","9999",,,,,,,,"Pierce County",45204
"G5300550","2000","4","9","Washington","53","San Juan","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"San Juan County",43491
"G5300570","2000","4","9","Washington","53","Skagit","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Skagit County",42381
"G5300590","2000","4","9","Washington","53","Skamania","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Skamania County",39317
"G5300610","2000","4","9","Washington","53","Snohomish","061",,,,,,,,,,,,,"7602","7600","9999",,,,,,,,"Snohomish County",53060
"G5300630","2000","4","9","Washington","53","Spokane","063",,,,,,,,,,,,,"7840","9999","9999",,,,,,,,"Spokane County",37308
"G5300650","2000","4","9","Washington","53","Stevens","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stevens County",34673
"G5300670","2000","4","9","Washington","53","Thurston","067",,,,,,,,,,,,,"7602","5910","9999",,,,,,,,"Thurston County",46975
"G5300690","2000","4","9","Washington","53","Wahkiakum","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wahkiakum County",39444
"G5300710","2000","4","9","Washington","53","Walla Walla","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Walla Walla County",35900
"G5300730","2000","4","9","Washington","53","Whatcom","073",,,,,,,,,,,,,"0860","9999","9999",,,,,,,,"Whatcom County",40005
"G5300750","2000","4","9","Washington","53","Whitman","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Whitman County",28584
"G5300770","2000","4","9","Washington","53","Yakima","077",,,,,,,,,,,,,"9260","9999","9999",,,,,,,,"Yakima County",34828
"G5400010","2000","3","5","West Virginia","54","Barbour","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barbour County",24729
"G5400030","2000","3","5","West Virginia","54","Berkeley","003",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Berkeley County",38763
"G5400050","2000","3","5","West Virginia","54","Boone","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",25669
"G5400070","2000","3","5","West Virginia","54","Braxton","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Braxton County",24412
"G5400090","2000","3","5","West Virginia","54","Brooke","009",,,,,,,,,,,,,"8080","9999","9999",,,,,,,,"Brooke County",32981
"G5400110","2000","3","5","West Virginia","54","Cabell","011",,,,,,,,,,,,,"3400","9999","9999",,,,,,,,"Cabell County",28479
"G5400130","2000","3","5","West Virginia","54","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",21578
"G5400150","2000","3","5","West Virginia","54","Clay","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",22120
"G5400170","2000","3","5","West Virginia","54","Doddridge","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Doddridge County",26744
"G5400190","2000","3","5","West Virginia","54","Fayette","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fayette County",24788
"G5400210","2000","3","5","West Virginia","54","Gilmer","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilmer County",22857
"G5400230","2000","3","5","West Virginia","54","Grant","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",28916
"G5400250","2000","3","5","West Virginia","54","Greenbrier","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greenbrier County",26927
"G5400270","2000","3","5","West Virginia","54","Hampshire","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hampshire County",31666
"G5400290","2000","3","5","West Virginia","54","Hancock","029",,,,,,,,,,,,,"8080","9999","9999",,,,,,,,"Hancock County",33759
"G5400310","2000","3","5","West Virginia","54","Hardy","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardy County",31846
"G5400330","2000","3","5","West Virginia","54","Harrison","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harrison County",30562
"G5400350","2000","3","5","West Virginia","54","Jackson","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",32434
"G5400370","2000","3","5","West Virginia","54","Jefferson","037",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Jefferson County",44374
"G5400390","2000","3","5","West Virginia","54","Kanawha","039",,,,,,,,,,,,,"1480","9999","9999",,,,,,,,"Kanawha County",33766
"G5400410","2000","3","5","West Virginia","54","Lewis","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis County",27066
"G5400430","2000","3","5","West Virginia","54","Lincoln","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",22662
"G5400450","2000","3","5","West Virginia","54","Logan","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",24603
"G5400470","2000","3","5","West Virginia","54","McDowell","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McDowell County",16931
"G5400490","2000","3","5","West Virginia","54","Marion","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",28626
"G5400510","2000","3","5","West Virginia","54","Marshall","051",,,,,,,,,,,,,"9000","9999","9999",,,,,,,,"Marshall County",30989
"G5400530","2000","3","5","West Virginia","54","Mason","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mason County",27134
"G5400550","2000","3","5","West Virginia","54","Mercer","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mercer County",26628
"G5400570","2000","3","5","West Virginia","54","Mineral","057",,,,,,,,,,,,,"1900","9999","9999",,,,,,,,"Mineral County",31149
"G5400590","2000","3","5","West Virginia","54","Mingo","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mingo County",21347
"G5400610","2000","3","5","West Virginia","54","Monongalia","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monongalia County",28625
"G5400630","2000","3","5","West Virginia","54","Monroe","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",27575
"G5400650","2000","3","5","West Virginia","54","Morgan","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",35016
"G5400670","2000","3","5","West Virginia","54","Nicholas","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nicholas County",26974
"G5400690","2000","3","5","West Virginia","54","Ohio","069",,,,,,,,,,,,,"9000","9999","9999",,,,,,,,"Ohio County",30836
"G5400710","2000","3","5","West Virginia","54","Pendleton","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pendleton County",30429
"G5400730","2000","3","5","West Virginia","54","Pleasants","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pleasants County",32736
"G5400750","2000","3","5","West Virginia","54","Pocahontas","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pocahontas County",26401
"G5400770","2000","3","5","West Virginia","54","Preston","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Preston County",27927
"G5400790","2000","3","5","West Virginia","54","Putnam","079",,,,,,,,,,,,,"1480","9999","9999",,,,,,,,"Putnam County",41892
"G5400810","2000","3","5","West Virginia","54","Raleigh","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Raleigh County",28181
"G5400830","2000","3","5","West Virginia","54","Randolph","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Randolph County",27299
